Move,Score
318,4844
319,4864
320,4880
321,4884
322,4892
323,4924
324,4928
325,4936
326,4956
327,4968
328,4972
329,4972
330,4976
331,4984
332,5000
333,5032
334,5100
335,5104
336,5112
337,5116
338,5124
339,5124
340,5128
341,5132
342,5140
343,5160
344,5160
345,5168
346,5188
347,5188
348,5188
349,5192
350,5200
351,5204
352,5212
353,5228
354,5264
355,5268
356,5268
357,5268
358,5280
359,5284
360,5292
361,5292
362,5312
363,5348
364,5420
365,5548
366,5804
367,5808
368,5812
369,5816
370,5816
371,5832
372,5832
373,5836
374,5836
375,5836
376,5836
377,5840
378,5860
379,5868
380,5872
381,5872
382,5896
383,5904
384,5912
385,5964
386,5964
387,5968
388,5976
389,5980
390,5984
391,5992
392,6008
393,6040
394,6108
395,6116
396,6120
397,6124
398,6132
399,6136
400,6144
401,6160
402,6160
403,6164
404,6168
405,6176
406,6192
407,6192
408,6228
409,6240
410,6240
411,6248
412,6252
413,6268
414,6272
415,6280
416,6284
417,6284
418,6288
419,6288
420,6292
421,6300
422,6320
423,6360
424,6364
425,6364
426,6364
427,6368
428,6376
429,6376
430,6384
431,6388
432,6388
433,6400
434,6416
435,6416
436,6420
437,6424
438,6448
439,6452
440,6464
441,6480
442,6512
443,6580
444,6708
445,6708
446,6712
447,6720
448,6720
449,6728
450,6732
451,6740
452,6740
453,6740
454,6744
455,6772
456,6808
457,6816
458,6880
459,6880
460,6908
461,6908
462,6912
463,6916
464,6916
465,6920
466,6928
467,6932
468,6940
469,6956
470,6956
471,6996
472,6996
473,7004
474,7012
475,7012
476,7012
477,7032
478,7040
479,7044
480,7044
481,7048
482,7072
483,7112
484,7176
485,7324
486,7580
487,8092
488,8100
489,9124
490,9124
491,9128
492,9136
493,9140
494,9152
495,9152
496,9168
497,9200
498,9204
499,9208
500,9216
501,9216
502,9236
503,9248
504,9260
505,9260
506,9260
507,9264
508,9272
509,9292
510,9296
511,9296
512,9296
513,9296
514,9300
515,9304
516,9320
517,9336
518,9372
519,9444
520,9448
521,9448
522,9456
523,9476
524,9476
525,9476
526,9508
527,9524
528,9524
529,9528
530,9528
531,9532
532,9540
533,9560
534,9568
535,9588
536,9620
537,9692
538,9820
539,9820
540,9824
541,9828
542,9828
543,9828
544,9848
545,9848
546,9872
547,9872
548,9872
549,9884
550,9884
551,9896
552,9912
553,9912
554,9916
555,9952
556,9952
557,9964
558,9988
559,9988
560,9996
561,9996
562,9996
563,10008
564,10012
565,10012
566,10020
567,10024
568,10024
569,10040
570,10044
571,10048
572,10056
573,10056
574,10060
575,10068
576,10088
577,10088
578,10120
579,10188
580,10200
581,10216
582,10260
583,10264
584,10272
585,10288
586,10288
587,10300
588,10300
589,10300
590,10300
591,10304
592,10308
593,10316
594,10316
595,10320
596,10320
597,10320
598,10324
599,10352
600,10388
601,10452
602,10580
603,10840
604,10848
605,10856
606,10860
607,10860
608,10864
609,10868
610,10868
611,10872
612,10896
613,10900
614,10908
615,10928
616,10940
617,10944
618,10944
619,10952
620,11000
621,11000
622,11004
623,11020
624,11036
625,11072
626,11136
627,11136
628,11140
629,11148
630,11148
631,11148
632,11148
633,11152
634,11152
635,11176
636,11184
637,11196
638,11196
639,11196
640,11196
641,11204
642,11212
643,11216
644,11224
645,11224
646,11260
647,11296
648,11304
649,11304
650,11308
651,11316
652,11336
653,11336
654,11336
655,11340
656,11340
657,11344
658,11364
659,11364
660,11364
661,11384
662,11416
663,11484
664,11492
665,11492
666,11620
667,11624
668,11632
669,11660
670,11692
671,11696
672,11708
673,11724
674,11724
675,11728
676,11740
677,11740
678,11740
679,11740
680,11756
681,11756
682,11756
683,11756
684,11776
685,11784
686,11820
687,11892
688,11916
689,11916
690,11916
691,11928
692,11928
693,11928
694,11936
695,11940
696,11948
697,11964
698,12000
699,12012
700,12036
701,12036
702,12036
703,12040
704,12040
705,12040
706,12040
707,12044
708,12048
709,12060
710,12060
711,12084
712,12120
713,12188
714,12324
715,12596
716,13112
717,13116
718,13116
719,13116
720,13116
721,13120
722,13124
723,13124
724,13140
725,13148
726,13152
727,13152
728,13152
729,13160
730,13164
731,13164
732,13168
733,13184
734,13216
735,13228
736,13236
737,13256
738,13256
739,13268
740,13268
741,13288
742,13320
743,13320
744,13320
745,13400
746,13400
747,13404
748,13404
749,13408
750,13408
751,13412
752,13412
753,13416
754,13428
755,13452
756,13464
757,13480
758,13484
759,13484
760,13488
761,13488
762,13492
763,13500
764,13500
765,13500
766,13532
767,13572
768,13576
769,13580
770,13588
771,13604
772,13608
773,13648
774,13668
775,13732
776,13860
777,13860
778,13864
779,13864
780,13864
781,13868
782,13872
783,13888
784,13908
785,13912
786,13956
787,13956
788,13964
789,13980
790,13984
791,13984
792,13984
793,13988
794,14004
795,14008
796,14024
797,14060
798,14064
799,14136
800,14136
801,14136
802,14144
803,14152
804,14160
805,14176
806,14176
807,14180
808,14184
809,14184
810,14196
811,14196
812,14196
813,14200
814,14212
815,14228
816,14228
817,14232
818,14268
819,14268
820,14280
821,14280
822,14308
823,14312
824,14320
825,14340
826,14372
827,14440
828,14568
829,14832
830,14832
831,14836
832,14836
833,14840
834,14848
835,14848
836,14852
837,14852
838,14852
839,14856
840,14860
841,14860
842,14876
843,14900
844,14916
845,14920
846,14924
847,14972
848,14972
849,14988
850,14988
851,14996
852,15012
853,15012
854,15012
855,15020
856,15036
857,15072
858,15136
859,15136
860,15140
861,15140
862,15140
863,15152
864,15164
865,15180
866,15192
867,15208
868,15208
869,15244
870,15244
871,15248
872,15256
873,15256
874,15260
875,15268
876,15272
877,15272
878,15272
879,15276
880,15288
881,15308
882,15316
883,15316
884,15320
885,15320
886,15320
887,15332
888,15348
889,15388
890,15452
891,15452
892,15596
893,15612
894,15616
895,15620
896,15620
897,15624
898,15624
899,15624
900,15636
901,15640
902,15648
903,15676
904,15708
905,15708
906,15724
907,15728
908,15732
909,15744
910,15752
911,15752
912,15772
913,15804
914,15808
915,15872
916,15876
917,15884
918,15884
919,15888
920,15892
921,15892
922,15900
923,15900
924,15904
925,15932
926,15932
927,15932
928,15932
929,15944
930,15944
931,15948
932,15960
933,15976
934,16008
935,16016
936,16024
937,16048
938,16052
939,16052
940,16052
941,16052
942,16052
943,16056
944,16068
945,16068
946,16084
947,16120
948,16192
949,16320
950,16584
951,17096
952,18120
953,20172
954,20176
955,20188
956,20196
957,20200
958,20200
959,20216
960,20220
961,20232
962,20240
963,20256
964,20292
965,20296
966,20296
967,20304
968,20308
969,20316
970,20316
971,20336
972,20340
973,20340
974,20340
975,20344
976,20356
977,20364
978,20384
979,20416
980,20484
981,20484
982,20496
983,20524
984,20524
985,20524
986,20528
987,20536
988,20540
989,20540
990,20544
991,20544
992,20564
993,20572
994,20604
995,20608
996,20620
997,20620
998,20624
999,20624
1000,20628
1001,20652
1002,20660
1003,20676
1004,20708
1005,20708
1006,20772
1007,20908
1008,20916
1009,20924
1010,20944
1011,20952
1012,20952
1013,20952
1014,20960
1015,20968
1016,20984
1017,20984
1018,20984
1019,20984
1020,20984
1021,21020
1022,21028
1023,21036
1024,21048
1025,21056
1026,21060
1027,21076
1028,21080
1029,21080
1030,21084
1031,21092
1032,21112
1033,21144
1034,21220
1035,21220
1036,21220
1037,21220
1038,21220
1039,21232
1040,21240
1041,21240
1042,21248
1043,21268
1044,21272
1045,21280
1046,21280
1047,21300
1048,21300
1049,21308
1050,21308
1051,21320
1052,21320
1053,21324
1054,21332
1055,21336
1056,21352
1057,21384
1058,21384
1059,21388
1060,21388
1061,21400
1062,21412
1063,21416
1064,21424
1065,21440
1066,21476
1067,21540
1068,21668
1069,21924
1070,21928
1071,21928
1072,21932
1073,21940
1074,21944
1075,21948
1076,21948
1077,21956
1078,21976
1079,21988
1080,21988
1081,22000
1082,22016
1083,22016
1084,22020
1085,22056
1086,22056
1087,22064
1088,22084
1089,22084
1090,22096
1091,22096
1092,22096
1093,22096
1094,22100
1095,22108
1096,22116
1097,22124
1098,22128
1099,22152
1100,22172
1101,22204
1102,22272
1103,22272
1104,22272
1105,22272
1106,22272
1107,22276
1108,22284
1109,22288
1110,22300
1111,22316
1112,22356
1113,22356
1114,22360
1115,22372
1116,22372
1117,22380
1118,22380
1119,22380
1120,22392
1121,22400
1122,22400
1123,22416
1124,22420
1125,22420
1126,22440
1127,22440
1128,22448
1129,22452
1130,22464
1131,22464
1132,22464
1133,22464
1134,22468
1135,22492
1136,22536
1137,22552
1138,22552
1139,22556
1140,22632
1141,22760
1142,22760
1143,22760
1144,22760
1145,22768
1146,22780
1147,22788
1148,22804
1149,22836
1150,22840
1151,22840
1152,22856
1153,22864
1154,22864
1155,22880
1156,22916
1157,22924
1158,22932
1159,22948
1160,23016
1161,23024
1162,23040
1163,23076
1164,23076
1165,23080
1166,23096
1167,23100
1168,23100
1169,23100
1170,23104
1171,23116
1172,23132
1173,23132
1174,23136
1175,23136
1176,23136
1177,23140
1178,23144
1179,23152
1180,23168
1181,23200
1182,23268
1183,23412
1184,23676
1185,24208
1186,24208
1187,24216
1188,24216
1189,24220
1190,24220
1191,24228
1192,24228
1193,24232
1194,24236
1195,24240
1196,24248
1197,24264
1198,24268
1199,24268
1200,24268
1201,24316
1202,24316
1203,24340
1204,24340
1205,24348
1206,24352
1207,24356
1208,24368
1209,24368
1210,24392
1211,24408
1212,24444
1213,24508
1214,24512
1215,24520
1216,24520
1217,24520
1218,24520
1219,24528
1220,24536
1221,24536
1222,24536
1223,24540
1224,24552
1225,24560
1226,24576
1227,24596
1228,24628
1229,24632
1230,24636
1231,24644
1232,24644
1233,24648
1234,24660
1235,24676
1236,24708
1237,24772
1238,24912
1239,24912
1240,24920
1241,24920
1242,24924
1243,24944
1244,24944
1245,24956
1246,24956
1247,24956
1248,24956
1249,24960
1250,24968
1251,24976
1252,24984
1253,24984
1254,25000
1255,25000
1256,25000
1257,25012
1258,25020
1259,25024
1260,25048
1261,25084
1262,25088
1263,25100
1264,25116
1265,25116
1266,25152
1267,25152
1268,25216
1269,25220
1270,25232
1271,25256
1272,25260
1273,25260
1274,25268
1275,25268
1276,25272
1277,25288
1278,25324
1279,25328
1280,25344
1281,25344
1282,25344
1283,25344
1284,25348
1285,25364
1286,25368
1287,25380
1288,25392
1289,25408
1290,25440
1291,25504
1292,25640
1293,25904
1294,25904
1295,25904
1296,25904
1297,25912
1298,25920
1299,25920
1300,25924
1301,25928
1302,25936
1303,25956
1304,25960
1305,25968
1306,25988
1307,26028
1308,26028
1309,26028
1310,26032
1311,26036
1312,26044
1313,26048
1314,26048
1315,26072
1316,26076
1317,26080
1318,26080
1319,26080
1320,26080
1321,26084
1322,26092
1323,26112
1324,26116
1325,26156
1326,26224
1327,26232
1328,26236
1329,26236
1330,26240
1331,26260
1332,26268
1333,26268
1334,26268
1335,26272
1336,26272
1337,26276
1338,26288
1339,26304
1340,26336
1341,26336
1342,26344
1343,26352
1344,26356
1345,26364
1346,26364
1347,26392
1348,26396
1349,26404
1350,26420
1351,26452
1352,26456
1353,26528
1354,26656
1355,26660
1356,26668
1357,26688
1358,26696
1359,26696
1360,26700
1361,26700
1362,26700
1363,26704
1364,26704
1365,26708
1366,26716
1367,26736
1368,26780
1369,26780
1370,26784
1371,26784
1372,26788
1373,26796
1374,26800
1375,26800
1376,26804
1377,26812
1378,26828
1379,26832
1380,26832
1381,26836
1382,26848
1383,26848
1384,26852
1385,26876
1386,26908
1387,26976
1388,26980
1389,26988
1390,27008
1391,27008
1392,27020
1393,27020
1394,27024
1395,27024
1396,27032
1397,27032
1398,27052
1399,27088
1400,27096
1401,27100
1402,27108
1403,27132
1404,27132
1405,27132
1406,27140
1407,27156
1408,27192
1409,27256
1410,27388
1411,27652
1412,28168
1413,29192
1414,29192
1415,29192
1416,29196
1417,29200
1418,29208
1419,29208
1420,29208
1421,29220
1422,29240
1423,29240
1424,29244
1425,29248
1426,29268
1427,29288
1428,29320
1429,29324
1430,29324
1431,29324
1432,29328
1433,29336
1434,29340
1435,29360
1436,29368
1437,29368
1438,29368
1439,29376
1440,29380
1441,29400
1442,29412
1443,29444
1444,29448
1445,29520
1446,29520
1447,29520
1448,29524
1449,29536
1450,29552
1451,29556
1452,29564
1453,29584
1454,29588
1455,29588
1456,29588
1457,29632
1458,29640
1459,29656
1460,29660
1461,29660
1462,29664
1463,29664
1464,29668
1465,29680
1466,29680
1467,29692
1468,29692
1469,29692
1470,29696
1471,29720
1472,29752
1473,29820
1474,29952
1475,29952
1476,29952
1477,29960
1478,29984
1479,29996
1480,29996
1481,29996
1482,30000
1483,30004
1484,30012
1485,30028
1486,30028
1487,30064
1488,30076
1489,30084
1490,30100
1491,30104
1492,30108
1493,30108
1494,30108
1495,30108
1496,30112
1497,30124
1498,30128
1499,30136
1500,30136
1501,30140
1502,30164
1503,30200
1504,30204
1505,30212
1506,30276
1507,30276
1508,30296
1509,30296
1510,30300
1511,30308
1512,30308
1513,30312
1514,30320
1515,30320
1516,30320
1517,30340
1518,30380
1519,30380
1520,30380
1521,30380
1522,30384
1523,30396
1524,30408
1525,30436
1526,30436
1527,30436
1528,30452
1529,30452
1530,30484
1531,30552
1532,30696
1533,30960
1534,30960
1535,30960
1536,30976
1537,30984
1538,30988
1539,31004
1540,31020
1541,31020
1542,31056
1543,31060
1544,31068
1545,31068
1546,31072
1547,31076
1548,31084
1549,31100
1550,31100
1551,31104
1552,31116
1553,31116
1554,31116
1555,31116
1556,31120
1557,31124
1558,31128
1559,31136
1560,31156
1561,31192
1562,31272
1563,31272
1564,31292
1565,31292
1566,31292
1567,31300
1568,31308
1569,31312
1570,31312
1571,31316
1572,31340
1573,31372
1574,31372
1575,31372
1576,31376
1577,31384
1578,31400
1579,31404
1580,31408
1581,31408
1582,31420
1583,31424
1584,31432
1585,31452
1586,31484
1587,31488
1588,31560
1589,31688
1590,31692
1591,31704
1592,31720
1593,31724
1594,31732
1595,31732
1596,31732
1597,31740
1598,31740
1599,31740
1600,31752
1601,31756
1602,31764
1603,31784
1604,31784
1605,31820
1606,31828
1607,31828
1608,31832
1609,31832
1610,31836
1611,31848
1612,31864
1613,31864
1614,31864
1615,31864
1616,31868
1617,31888
1618,31904
1619,31904
1620,31940
1621,32004
1622,32008
1623,32008
1624,32012
1625,32020
1626,32020
1627,32040
1628,32052
1629,32052
1630,32060
1631,32068
1632,32096
1633,32096
1634,32128
1635,32128
1636,32136
1637,32136
1638,32136
1639,32136
1640,32148
1641,32156
1642,32176
1643,32184
1644,32188
1645,32208
1646,32248
1647,32316
1648,32444
1649,32700
1650,32700
1651,33212
1652,33228
1653,33228
1654,33236
1655,33252
1656,33256
1657,33256
1658,33260
1659,33272
1660,33272
1661,33296
1662,33300
1663,33304
1664,33344
1665,33364
1666,33364
1667,33364
1668,33364
1669,33368
1670,33368
1671,33376
1672,33384
1673,33384
1674,33396
1675,33396
1676,33396
1677,33400
1678,33412
1679,33428
1680,33432
1681,33464
1682,33536
1683,33552
1684,33556
1685,33556
1686,33560
1687,33568
1688,33572
1689,33580
1690,33600
1691,33636
1692,33636
1693,33644
1694,33648
1695,33648
1696,33648
1697,33652
1698,33660
1699,33664
1700,33672
1701,33696
1702,33696
1703,33696
1704,33704
1705,33704
1706,33724
1707,33760
1708,33836
1709,33964
1710,33964
1711,33976
1712,33996
1713,33996
1714,34000
1715,34008
1716,34008
1717,34008
1718,34012
1719,34020
1720,34040
1721,34076
1722,34084
1723,34084
1724,34088
1725,34096
1726,34100
1727,34104
1728,34104
1729,34104
1730,34108
1731,34108
1732,34112
1733,34124
1734,34148
1735,34148
1736,34148
1737,34168
1738,34200
1739,34268
1740,34276
1741,34276
1742,34280
1743,34280
1744,34284
1745,34292
1746,34312
1747,34320
1748,34324
1749,34324
1750,34324
1751,34328
1752,34332
1753,34340
1754,34360
1755,34360
1756,34396
1757,34404
1758,34404
1759,34416
1760,34424
1761,34444
1762,34448
1763,34448
1764,34452
1765,34460
1766,34460
1767,34488
1768,34520
1769,34588
1770,34600
1771,34744
1772,35000
1773,35004
1774,35012
1775,35012
1776,35012
1777,35016
1778,35016
1779,35016
1780,35016
1781,35028
1782,35048
1783,35052
1784,35096
1785,35096
1786,35104
1787,35108
1788,35112
1789,35112
1790,35112
1791,35112
1792,35132
1793,35156
1794,35172
1795,35172
1796,35176
1797,35176
1798,35176
1799,35220
1800,35224
1801,35228
1802,35228
1803,35292
1804,35316
1805,35320
1806,35332
1807,35332
1808,35352
1809,35360
1810,35392
1811,35396
1812,35396
1813,35396
1814,35408
1815,35428
1816,35436
1817,35440
1818,35444
1819,35452
1820,35472
1821,35504
1822,35568
1823,35568
1824,35700
1825,35712
1826,35712
1827,35716
1828,35716
1829,35724
1830,35728
1831,35728
1832,35740
1833,35756
1834,35760
1835,35760
1836,35760
1837,35764
1838,35776
1839,35776
1840,35776
1841,35788
1842,35804
1843,35844
1844,35852
1845,35852
1846,35856
1847,35860
1848,35884
1849,35888
1850,35896
1851,35912
1852,35948
1853,36012
1854,36016
1855,36016
1856,36016
1857,36016
1858,36020
1859,36020
1860,36020
1861,36032
1862,36048
1863,36048
1864,36072
1865,36072
1866,36076
1867,36088
1868,36104
1869,36140
1870,36140
1871,36140
1872,36148
1873,36152
1874,36156
1875,36164
1876,36164
1877,36172
1878,36180
1879,36200
1880,36208
1881,36228
1882,36260
1883,36324
1884,36456
1885,36712
1886,37224
1887,38252
1888,40312
1889,44408
1890,44420
1891,44440
1892,44440
1893,44440
1894,44440
1895,44444
1896,44456
1897,44456
1898,44460
1899,44468
1900,44488
1901,44488
1902,44488
1903,44504
1904,44504
1905,44504
1906,44504
1907,44504
1908,44508
1909,44552
1910,44552
1911,44552
1912,44556
1913,44588
1914,44608
1915,44648
1916,44712
1917,44712
1918,44716
1919,44716
1920,44720
1921,44724
1922,44724
1923,44728
1924,44748
1925,44764
1926,44772
1927,44776
1928,44780
1929,44788
1930,44804
1931,44808
1932,44808
1933,44848
1934,44848
1935,44852
1936,44852
1937,44852
1938,44852
1939,44876
1940,44888
1941,44888
1942,44888
1943,44896
1944,44900
1945,44900
1946,44904
1947,44912
1948,44932
1949,44964
1950,45028
1951,45164
1952,45172
1953,45172
1954,45176
1955,45180
1956,45204
1957,45204
1958,45204
1959,45204
1960,45212
1961,45224
1962,45232
1963,45236
1964,45256
1965,45256
1966,45296
1967,45296
1968,45296
1969,45300
1970,45312
1971,45320
1972,45340
1973,45356
1974,45392
1975,45464
1976,45464
1977,45468
1978,45468
1979,45468
1980,45476
1981,45484
1982,45488
1983,45496
1984,45496
1985,45512
1986,45516
1987,45528
1988,45528
1989,45548
1990,45548
1991,45592
1992,45592
1993,45596
1994,45604
1995,45624
1996,45624
1997,45624
1998,45624
1999,45628
2000,45636
2001,45644
2002,45644
2003,45652
2004,45660
2005,45680
2006,45712
2007,45776
2008,45904
2009,45908
2010,46172
2011,46176
2012,46176
2013,46184
2014,46188
2015,46212
2016,46212
2017,46220
2018,46236
2019,46272
2020,46280
2021,46284
2022,46292
2023,46308
2024,46312
2025,46316
2026,46324
2027,46328
2028,46336
2029,46340
2030,46356
2031,46356
2032,46360
2033,46372
2034,46372
2035,46372
2036,46376
2037,46376
2038,46376
2039,46388
2040,46392
2041,46400
2042,46420
2043,46452
2044,46456
2045,46532
2046,46548
2047,46584
2048,46592
2049,46592
2050,46596
2051,46600
2052,46600
2053,46604
2054,46612
2055,46612
2056,46616
2057,46640
2058,46640
2059,46644
2060,46644
2061,46652
2062,46652
2063,46656
2064,46672
2065,46688
2066,46720
2067,46784
2068,46912
2069,46920
2070,46928
2071,46944
2072,46948
2073,46948
2074,46952
2075,46960
2076,46964
2077,46972
2078,46992
2079,47024
2080,47028
2081,47028
2082,47028
2083,47036
2084,47044
2085,47056
2086,47056
2087,47056
2088,47060
2089,47060
2090,47060
2091,47088
2092,47092
2093,47100
2094,47120
2095,47156
2096,47220
2097,47220
2098,47232
2099,47236
2100,47244
2101,47244
2102,47244
2103,47248
2104,47248
2105,47252
2106,47264
2107,47264
2108,47284
2109,47284
2110,47288
2111,47288
2112,47300
2113,47308
2114,47324
2115,47360
2116,47368
2117,47368
2118,47372
2119,47372
2120,47376
2121,47384
2122,47384
2123,47404
2124,47408
2125,47416
2126,47420
2127,47436
2128,47480
2129,47544
2130,47544
2131,47672
2132,47936
2133,47944
2134,48456
2135,48464
2136,48472
2137,48472
2138,48476
2139,48476
2140,48476
2141,48480
2142,48496
2143,48508
2144,48516
2145,48536
2146,48576
2147,48592
2148,48596
2149,48600
2150,48600
2151,48600
2152,48612
2153,48620
2154,48640
2155,48672
2156,48672
2157,48740
2158,48748
2159,48756
2160,48776
2161,48780
2162,48788
2163,48792
2164,48800
2165,48816
2166,48848
2167,48852
2168,48860
2169,48864
2170,48872
2171,48892
2172,48892
2173,48892
2174,48896
2175,48896
2176,48900
2177,48908
2178,48912
2179,48912
2180,48912
2181,48916
2182,48924
2183,48948
2184,48980
2185,49052
2186,49180
2187,49180
2188,49180
2189,49192
2190,49192
2191,49192
2192,49196
2193,49204
2194,49220
2195,49236
2196,49236
2197,49236
2198,49236
2199,49240
2200,49240
2201,49252
2202,49252
2203,49256
2204,49284
2205,49292
2206,49292
2207,49312
2208,49352
2209,49356
2210,49364
2211,49380
2212,49412
2213,49480
2214,49484
2215,49496
2216,49504
2217,49520
2218,49524
2219,49524
2220,49528
2221,49536
2222,49540
2223,49544
2224,49544
2225,49544
2226,49568
2227,49600
2228,49604
2229,49608
2230,49608
2231,49608
2232,49608
2233,49612
2234,49616
2235,49632
2236,49640
2237,49640
2238,49644
2239,49652
2240,49668
2241,49668
2242,49672
2243,49684
2244,49700
2245,49704
2246,49704
2247,49708
2248,49716
2249,49724
2250,49744
2251,49784
2252,49848
2253,49984
2254,50240
2255,50240
2256,50240
2257,50240
2258,50252
2259,50252
2260,50252
2261,50256
2262,50256
2263,50260
2264,50260
2265,50280
2266,50296
2267,50296
2268,50336
2269,50344
2270,50348
2271,50372
2272,50376
2273,50392
2274,50432
2275,50436
2276,50444
2277,50444
2278,50444
2279,50464
2280,50468
2281,50476
2282,50496
2283,50504
2284,50504
2285,50508
2286,50508
2287,50512
2288,50524
2289,50524
2290,50544
2291,50584
2292,50584
2293,50652
2294,50656
2295,50656
2296,50656
2297,50660
2298,50672
2299,50676
2300,50684
2301,50700
2302,50736
2303,50744
2304,50808
2305,50812
2306,50956
2307,50960
2308,50960
2309,50964
2310,50964
2311,50972
2312,50988
2313,50988
2314,50988
2315,50992
2316,51004
2317,51020
2318,51020
2319,51052
2320,51060
2321,51060
2322,51064
2323,51080
2324,51100
2325,51100
2326,51100
2327,51104
2328,51104
2329,51108
2330,51108
2331,51108
2332,51120
2333,51128
2334,51156
2335,51188
2336,51256
2337,51256
2338,51264
2339,51268
2340,51276
2341,51292
2342,51296
2343,51320
2344,51352
2345,51352
2346,51356
2347,51360
2348,51364
2349,51380
2350,51380
2351,51396
2352,51396
2353,51400
2354,51412
2355,51428
2356,51428
2357,51428
2358,51428
2359,51468
2360,51540
2361,51672
2362,51928
2363,52440
2364,52444
2365,53472
2366,53472
2367,53472
2368,53476
2369,53484
2370,53484
2371,53488
2372,53496
2373,53516
2374,53524
2375,53540
2376,53556
2377,53592
2378,53592
2379,53592
2380,53600
2381,53624
2382,53624
2383,53636
2384,53636
2385,53648
2386,53668
2387,53668
2388,53672
2389,53680
2390,53680
2391,53684
2392,53684
2393,53684
2394,53688
2395,53696
2396,53716
2397,53748
2398,53824
2399,53828
2400,53836
2401,53840
2402,53848
2403,53868
2404,53868
2405,53876
2406,53908
2407,53928
2408,53932
2409,53932
2410,53932
2411,53936
2412,53944
2413,53944
2414,53948
2415,53952
2416,53960
2417,53964
2418,53980
2419,54016
2420,54096
2421,54240
2422,54240
2423,54240
2424,54240
2425,54244
2426,54248
2427,54256
2428,54260
2429,54268
2430,54272
2431,54280
2432,54284
2433,54284
2434,54304
2435,54312
2436,54316
2437,54332
2438,54368
2439,54368
2440,54376
2441,54380
2442,54388
2443,54388
2444,54388
2445,54392
2446,54400
2447,54420
2448,54428
2449,54480
2450,54484
2451,54556
2452,54556
2453,54556
2454,54560
2455,54564
2456,54576
2457,54592
2458,54592
2459,54624
2460,54628
2461,54632
2462,54640
2463,54640
2464,54648
2465,54648
2466,54648
2467,54668
2468,54684
2469,54684
2470,54684
2471,54692
2472,54692
2473,54692
2474,54696
2475,54704
2476,54720
2477,54752
2478,54820
2479,54960
2480,55216
2481,55228
2482,55240
2483,55256
2484,55256
2485,55256
2486,55260
2487,55268
2488,55268
2489,55276
2490,55296
2491,55328
2492,55332
2493,55340
2494,55344
2495,55360
2496,55360
2497,55376
2498,55376
2499,55376
2500,55380
2501,55388
2502,55404
2503,55440
2504,55444
2505,55524
2506,55540
2507,55540
2508,55544
2509,55548
2510,55548
2511,55552
2512,55560
2513,55560
2514,55560
