Move,Score
277,4388
278,4388
279,4436
280,4436
281,4440
282,4448
283,4452
284,4468
285,4480
286,4480
287,4480
288,4484
289,4496
290,4512
291,4512
292,4516
293,4528
294,4528
295,4528
296,4528
297,4540
298,4544
299,4552
300,4572
301,4604
302,4676
303,4696
304,4824
305,4856
306,4856
307,4864
308,4876
309,4884
310,4888
311,4888
312,4904
313,4908
314,4920
315,4920
316,4924
317,4924
318,4932
319,4948
320,4984
321,5056
322,5060
323,5060
324,5064
325,5068
326,5084
327,5100
328,5100
329,5100
330,5104
331,5108
332,5112
333,5120
334,5136
335,5136
336,5140
337,5184
338,5188
339,5196
340,5196
341,5200
342,5216
343,5220
344,5228
345,5232
346,5232
347,5232
348,5236
349,5236
350,5240
351,5260
352,5276
353,5308
354,5376
355,5504
356,5760
357,5768
358,5776
359,5776
360,5776
361,5780
362,5788
363,5792
364,5796
365,5796
366,5820
367,5840
368,5840
369,5876
370,5884
371,5888
372,5900
373,5916
374,5916
375,5920
376,5924
377,5936
378,5944
379,5960
380,5992
381,6056
382,6056
383,6060
384,6064
385,6072
386,6076
387,6076
388,6076
389,6088
390,6116
391,6116
392,6120
393,6128
394,6132
395,6148
396,6152
397,6152
398,6164
399,6164
400,6168
401,6172
402,6172
403,6172
404,6184
405,6196
406,6212
407,6248
408,6248
409,6256
410,6260
411,6260
412,6264
413,6268
414,6276
415,6292
416,6328
417,6392
418,6520
419,6532
420,6548
421,6552
422,6552
423,6552
424,6556
425,6556
426,6560
427,6568
428,6568
429,6572
430,6588
431,6588
432,6608
433,6620
434,6676
435,6680
436,6680
437,6684
438,6684
439,6688
440,6700
441,6716
442,6760
443,6824
444,6824
445,6824
446,6828
447,6844
448,6860
449,6860
450,6860
451,6864
452,6872
453,6876
454,6884
455,6904
456,6940
457,6940
458,6940
459,6940
460,6944
461,6944
462,6944
463,6948
464,6960
465,6988
466,6988
467,6992
468,7000
469,7000
470,7020
471,7052
472,7120
473,7256
474,7512
475,8028
476,8036
477,8044
478,9084
479,9096
480,9096
481,9096
482,9100
483,9100
484,9104
485,9104
486,9108
487,9108
488,9120
489,9136
490,9180
491,9188
492,9192
493,9192
494,9220
495,9220
496,9224
497,9236
498,9252
499,9292
500,9356
501,9360
502,9360
503,9360
504,9364
505,9376
506,9376
507,9376
508,9380
509,9384
510,9416
511,9432
512,9468
513,9468
514,9472
515,9472
516,9484
517,9484
518,9488
519,9496
520,9516
521,9520
522,9528
523,9528
524,9528
525,9532
526,9540
527,9560
528,9592
529,9656
530,9784
531,9784
532,9796
533,9800
534,9800
535,9800
536,9808
537,9820
538,9820
539,9836
540,9852
541,9868
542,9868
543,9908
544,9916
545,9920
546,9924
547,9932
548,9948
549,9952
550,9956
551,9956
552,9956
553,9964
554,9972
555,9980
556,9984
557,10000
558,10000
559,10000
560,10000
561,10008
562,10016
563,10020
564,10024
565,10032
566,10048
567,10084
568,10092
569,10156
570,10164
571,10164
572,10164
573,10168
574,10176
575,10196
576,10196
577,10232
578,10240
579,10240
580,10244
581,10244
582,10248
583,10256
584,10256
585,10260
586,10272
587,10272
588,10276
589,10292
590,10304
591,10304
592,10304
593,10320
594,10364
595,10364
596,10432
597,10568
598,10828
599,10828
600,10852
601,10868
602,10868
603,10884
604,10884
605,10888
606,10888
607,10924
608,10932
609,10940
610,10948
611,10968
612,10968
613,10972
614,10984
615,10984
616,10984
617,10988
618,10992
619,11000
620,11016
621,11052
622,11128
623,11128
624,11128
625,11128
626,11132
627,11132
628,11148
629,11148
630,11152
631,11160
632,11180
633,11188
634,11204
635,11236
636,11240
637,11248
638,11252
639,11256
640,11256
641,11256
642,11260
643,11268
644,11272
645,11288
646,11296
647,11300
648,11304
649,11304
650,11304
651,11316
652,11336
653,11372
654,11444
655,11576
656,11576
657,11576
658,11576
659,11580
660,11596
661,11612
662,11612
663,11620
664,11620
665,11624
666,11632
667,11636
668,11660
669,11660
670,11664
671,11664
672,11676
673,11676
674,11680
675,11684
676,11692
677,11708
678,11744
679,11744
680,11744
681,11744
682,11748
683,11748
684,11764
685,11772
686,11772
687,11788
688,11792
689,11792
690,11796
691,11840
692,11904
693,11928
694,11932
695,11940
696,11964
697,12000
698,12008
699,12008
700,12008
701,12012
702,12012
703,12016
704,12016
705,12020
706,12036
707,12072
708,12080
709,12080
710,12084
711,12084
712,12116
713,12184
714,12324
715,12596
716,13108
717,13108
718,13120
719,13120
720,13124
721,13128
722,13140
723,13140
724,13140
725,13140
726,13152
727,13156
728,13156
729,13176
730,13176
731,13188
732,13228
733,13228
734,13252
735,13260
736,13276
737,13312
738,13376
739,13376
740,13380
741,13384
742,13396
743,13396
744,13404
745,13404
746,13404
747,13408
748,13408
749,13412
750,13420
751,13424
752,13440
753,13444
754,13452
755,13456
756,13456
757,13476
758,13480
759,13488
760,13492
761,13504
762,13520
763,13556
764,13556
765,13556
766,13572
767,13576
768,13576
769,13584
770,13604
771,13608
772,13608
773,13648
774,13648
775,13664
776,13668
777,13668
778,13672
779,13672
780,13672
781,13684
782,13688
783,13700
784,13716
785,13724
786,13724
787,13728
788,13740
789,13748
790,13764
791,13796
792,13864
793,13992
794,14004
795,14004
796,14004
797,14024
798,14064
799,14132
800,14140
801,14144
802,14160
803,14160
804,14164
805,14164
806,14168
807,14168
808,14180
809,14184
810,14184
811,14188
812,14196
813,14212
814,14212
815,14248
816,14260
817,14264
818,14268
819,14276
820,14276
821,14304
822,14304
823,14304
824,14308
825,14316
826,14332
827,14364
828,14428
829,14572
830,14828
831,14832
832,14840
833,14844
834,14856
835,14872
836,14872
837,14876
838,14876
839,14876
840,14880
841,14892
842,14904
843,14904
844,14904
845,14920
846,14956
847,14956
848,14972
849,14972
850,14980
851,15000
852,15000
853,15012
854,15012
855,15012
856,15016
857,15016
858,15016
859,15028
860,15048
861,15088
862,15156
863,15164
864,15164
865,15188
866,15188
867,15204
868,15204
869,15212
870,15212
871,15216
872,15224
873,15228
874,15236
875,15252
876,15256
877,15288
878,15292
879,15300
880,15300
881,15304
882,15308
883,15316
884,15316
885,15340
886,15376
887,15384
888,15404
889,15404
890,15408
891,15420
892,15420
893,15420
894,15424
895,15424
896,15428
897,15436
898,15436
899,15456
900,15456
901,15460
902,15472
903,15504
904,15572
905,15580
906,15708
907,15716
908,15736
909,15736
910,15740
911,15748
912,15748
913,15768
914,15772
915,15772
916,15816
917,15824
918,15844
919,15844
920,15848
921,15848
922,15860
923,15860
924,15864
925,15868
926,15876
927,15876
928,15876
929,15896
930,15928
931,15996
932,15996
933,15996
934,16000
935,16012
936,16012
937,16024
938,16052
939,16052
940,16052
941,16064
942,16080
943,16116
944,16124
945,16124
946,16128
947,16128
948,16136
949,16160
950,16160
951,16164
952,16168
953,16180
954,16196
955,16200
956,16232
957,16304
958,16436
959,16436
960,16692
961,17208
962,18232
963,18232
964,20284
965,20300
966,20300
967,20300
968,20320
969,20332
970,20348
971,20348
972,20384
973,20392
974,20464
975,20472
976,20472
977,20476
978,20476
979,20476
980,20488
981,20488
982,20500
983,20516
984,20516
985,20516
986,20520
987,20524
988,20532
989,20552
990,20552
991,20568
992,20584
993,20620
994,20624
995,20624
996,20628
997,20636
998,20636
999,20644
1000,20644
1001,20648
1002,20656
1003,20656
1004,20660
1005,20668
1006,20684
1007,20688
1008,20692
1009,20692
1010,20728
1011,20748
1012,20828
1013,20956
1014,20956
1015,20960
1016,20960
1017,20960
1018,20968
1019,20992
1020,20992
1021,21004
1022,21008
1023,21008
1024,21012
1025,21028
1026,21060
1027,21064
1028,21076
1029,21076
1030,21076
1031,21080
1032,21092
1033,21108
1034,21116
1035,21152
1036,21224
1037,21232
1038,21256
1039,21256
1040,21260
1041,21260
1042,21260
1043,21264
1044,21272
1045,21288
1046,21324
1047,21328
1048,21336
1049,21340
1050,21340
1051,21344
1052,21352
1053,21352
1054,21352
1055,21356
1056,21360
1057,21368
1058,21392
1059,21392
1060,21396
1061,21396
1062,21396
1063,21420
1064,21468
1065,21532
1066,21680
1067,21936
1068,21936
1069,21940
1070,21940
1071,21948
1072,21948
1073,21956
1074,21964
1075,21992
1076,21992
1077,21992
1078,21992
1079,22028
1080,22036
1081,22040
1082,22060
1083,22060
1084,22068
1085,22068
1086,22072
1087,22072
1088,22076
1089,22076
1090,22076
1091,22076
1092,22080
1093,22096
1094,22112
1095,22112
1096,22148
1097,22180
1098,22180
1099,22252
1100,22256
1101,22264
1102,22284
1103,22292
1104,22328
1105,22336
1106,22340
1107,22356
1108,22356
1109,22360
1110,22364
1111,22372
1112,22372
1113,22372
1114,22380
1115,22388
1116,22388
1117,22392
1118,22400
1119,22416
1120,22452
1121,22520
1122,22656
1123,22660
1124,22676
1125,22676
1126,22680
1127,22688
1128,22692
1129,22692
1130,22700
1131,22704
1132,22708
1133,22720
1134,22744
1135,22744
1136,22764
1137,22796
1138,22796
1139,22800
1140,22804
1141,22812
1142,22816
1143,22816
1144,22820
1145,22832
1146,22848
1147,22880
1148,22884
1149,22956
1150,22956
1151,22960
1152,22972
1153,22972
1154,22972
1155,22972
1156,22976
1157,22996
1158,23028
1159,23060
1160,23060
1161,23064
1162,23064
1163,23072
1164,23072
1165,23076
1166,23076
1167,23080
1168,23088
1169,23088
1170,23108
1171,23112
1172,23124
1173,23124
1174,23132
1175,23152
1176,23192
1177,23256
1178,23388
1179,23652
1180,24168
1181,24168
1182,24172
1183,24172
1184,24172
1185,24180
1186,24180
1187,24204
1188,24204
1189,24216
1190,24240
1191,24240
1192,24244
1193,24284
1194,24288
1195,24300
1196,24316
1197,24320
1198,24320
1199,24320
1200,24324
1201,24336
1202,24360
1203,24392
1204,24456
1205,24460
1206,24460
1207,24464
1208,24468
1209,24476
1210,24476
1211,24480
1212,24492
1213,24508
1214,24512
1215,24520
1216,24536
1217,24544
1218,24576
1219,24580
1220,24588
1221,24592
1222,24592
1223,24600
1224,24600
1225,24620
1226,24624
1227,24624
1228,24624
1229,24628
1230,24636
1231,24640
1232,24640
1233,24648
1234,24676
1235,24708
1236,24776
1237,24904
1238,24904
1239,24904
1240,24904
1241,24904
1242,24908
1243,24916
1244,24920
1245,24940
1246,24940
1247,24944
1248,24952
1249,24956
1250,24964
1251,24980
1252,24984
1253,24984
1254,24984
1255,25004
1256,25004
1257,25016
1258,25016
1259,25020
1260,25028
1261,25044
1262,25044
1263,25048
1264,25052
1265,25064
1266,25072
1267,25088
1268,25124
1269,25132
1270,25136
1271,25144
1272,25160
1273,25196
1274,25196
1275,25196
1276,25200
1277,25200
1278,25204
1279,25212
1280,25240
1281,25240
1282,25240
1283,25244
1284,25252
1285,25280
1286,25316
1287,25388
1288,25392
1289,25400
1290,25416
1291,25416
1292,25448
1293,25512
1294,25512
1295,25512
1296,25516
1297,25532
1298,25532
1299,25536
1300,25536
1301,25544
1302,25568
1303,25584
1304,25584
1305,25588
1306,25592
1307,25604
1308,25612
1309,25628
1310,25660
1311,25660
1312,25660
1313,25664
