Move,Score
276,4412
277,4412
278,4424
279,4424
280,4428
281,4436
282,4456
283,4468
284,4468
285,4472
286,4476
287,4484
288,4484
289,4488
290,4492
291,4492
292,4492
293,4492
294,4496
295,4524
296,4564
297,4628
298,4760
299,4764
300,4764
301,4768
302,4768
303,4772
304,4788
305,4804
306,4824
307,4856
308,4860
309,4868
310,4880
311,4884
312,4884
313,4912
314,4916
315,4924
316,4940
317,4976
318,5040
319,5040
320,5040
321,5040
322,5052
323,5060
324,5068
325,5068
326,5072
327,5076
328,5076
329,5076
330,5080
331,5088
332,5104
333,5108
334,5116
335,5124
336,5140
337,5144
338,5148
339,5196
340,5216
341,5216
342,5216
343,5220
344,5220
345,5224
346,5232
347,5232
348,5232
349,5236
350,5240
351,5248
352,5268
353,5308
354,5372
355,5504
356,5764
357,5772
358,5780
359,5780
360,5784
361,5784
362,5784
363,5784
364,5788
365,5808
366,5808
367,5808
368,5812
369,5828
370,5836
371,5856
372,5896
373,5896
374,5896
375,5904
376,5916
377,5916
378,5916
379,5920
380,5932
381,5948
382,5976
383,6008
384,6072
385,6072
386,6076
387,6076
388,6076
389,6080
390,6092
391,6108
392,6120
393,6120
394,6120
395,6128
396,6148
397,6180
398,6192
399,6192
400,6196
401,6204
402,6204
403,6208
404,6212
405,6216
406,6216
407,6220
408,6228
409,6244
410,6248
411,6248
412,6248
413,6260
414,6264
415,6272
416,6288
417,6320
418,6388
419,6524
420,6544
421,6548
422,6564
423,6580
424,6584
425,6620
426,6628
427,6632
428,6632
429,6636
430,6640
431,6648
432,6664
433,6664
434,6672
435,6672
436,6676
437,6692
438,6692
439,6692
440,6696
441,6700
442,6700
443,6700
444,6712
445,6736
446,6768
447,6836
448,6856
449,6856
450,6864
451,6868
452,6868
453,6872
454,6884
455,6900
456,6932
457,6936
458,6944
459,6944
460,6948
461,6948
462,6960
463,6980
464,6980
465,6980
466,6984
467,6992
468,6992
469,7004
470,7008
471,7032
472,7068
473,7136
474,7272
475,7548
476,8060
477,9084
478,9088
479,9088
480,9092
481,9100
482,9100
483,9104
484,9104
485,9108
486,9116
487,9132
488,9136
489,9136
490,9140
491,9152
492,9152
493,9152
494,9156
495,9168
496,9168
497,9176
498,9196
499,9228
500,9228
501,9240
502,9244
503,9252
504,9268
505,9272
506,9272
507,9272
508,9304
509,9372
510,9380
511,9388
512,9412
513,9412
514,9416
515,9424
516,9444
517,9448
518,9456
519,9456
520,9492
521,9492
522,9492
523,9492
524,9496
525,9508
526,9508
527,9512
528,9512
529,9512
530,9516
531,9524
532,9528
533,9532
534,9532
535,9560
536,9564
537,9584
538,9600
539,9600
540,9600
541,9604
542,9612
543,9628
544,9664
545,9736
546,9868
547,9876
548,9896
549,9936
550,9936
551,9956
552,9960
553,9960
554,9964
555,9976
556,9976
557,9976
558,9976
559,9984
560,9992
561,10012
562,10060
563,10140
564,10140
565,10140
566,10140
567,10140
568,10144
569,10148
570,10156
571,10156
572,10156
573,10160
574,10164
575,10164
576,10188
577,10212
578,10228
579,10260
580,10260
581,10264
582,10276
583,10276
584,10276
585,10276
586,10284
587,10284
588,10292
589,10312
590,10320
591,10328
592,10332
593,10332
594,10332
595,10348
596,10392
597,10392
598,10460
599,10460
600,10596
601,10860
602,10860
603,10872
604,10892
605,10892
606,10892
607,10924
608,10924
609,10928
610,10932
611,10944
612,10952
613,10972
614,10972
615,10980
616,11000
617,11044
618,11108
619,11108
620,11108
621,11116
622,11116
623,11120
624,11128
625,11128
626,11148
627,11148
628,11160
629,11164
630,11172
631,11172
632,11176
633,11184
634,11204
635,11236
636,11236
637,11240
638,11248
639,11248
640,11264
641,11268
642,11268
643,11284
644,11284
645,11288
646,11288
647,11292
648,11300
649,11300
650,11304
651,11304
652,11304
653,11316
654,11332
655,11368
656,11436
657,11580
658,11600
659,11600
660,11612
661,11616
662,11624
663,11640
664,11644
665,11676
666,11680
667,11688
668,11692
669,11716
670,11716
671,11720
672,11720
673,11732
674,11748
675,11780
676,11848
677,11848
678,11852
679,11860
680,11860
681,11864
682,11872
683,11892
684,11892
685,11892
686,11896
687,11904
688,11908
689,11908
690,11920
691,11920
692,11932
693,11956
694,11956
695,11988
696,11988
697,11992
698,11996
699,12004
700,12020
701,12020
702,12020
703,12032
704,12040
705,12060
706,12092
707,12156
708,12284
709,12544
710,13068
711,13072
712,13072
713,13072
714,13072
715,13088
716,13088
717,13088
718,13100
719,13116
720,13140
721,13148
722,13148
723,13148
724,13152
725,13188
726,13196
727,13196
728,13196
729,13200
730,13220
731,13236
732,13252
733,13256
734,13296
735,13360
736,13364
737,13364
738,13364
739,13368
740,13376
741,13376
742,13380
743,13384
744,13400
745,13404
746,13412
747,13420
748,13424
749,13428
750,13452
751,13452
752,13464
753,13468
754,13476
755,13496
756,13528
757,13528
758,13532
759,13540
760,13556
761,13592
762,13592
763,13668
764,13800
765,13800
766,13804
767,13812
768,13812
769,13816
770,13828
771,13828
772,13832
773,13848
774,13852
775,13852
776,13852
777,13868
778,13868
779,13868
780,13872
781,13872
782,13872
783,13872
784,13900
785,13912
786,13968
787,13972
788,13972
789,13972
790,13976
791,13980
792,13988
793,13988
794,13996
795,14016
796,14016
797,14024
798,14032
799,14064
800,14132
801,14132
802,14132
803,14132
804,14136
805,14164
806,14172
807,14188
808,14220
809,14236
810,14236
811,14236
812,14236
813,14240
814,14248
815,14252
816,14268
817,14272
818,14280
819,14292
820,14308
821,14344
822,14416
823,14548
824,14548
825,14548
826,14552
827,14816
828,14820
829,14828
830,14844
831,14848
832,14856
833,14856
834,14856
835,14864
836,14864
837,14868
838,14876
839,14892
840,14892
841,14896
842,14896
843,14932
844,14944
845,14968
846,14972
847,14972
848,14972
849,14984
850,14988
851,15012
852,15048
853,15048
854,15112
855,15112
856,15112
857,15116
858,15132
859,15152
860,15152
861,15156
862,15164
863,15164
864,15184
865,15224
866,15228
867,15228
868,15228
869,15240
870,15244
871,15268
872,15272
873,15276
874,15284
875,15304
876,15336
877,15404
878,15532
879,15540
880,15544
881,15544
882,15548
883,15556
884,15560
885,15560
886,15560
887,15572
888,15588
889,15596
890,15596
891,15596
892,15600
893,15608
894,15628
895,15628
896,15628
897,15668
898,15688
899,15688
900,15696
901,15700
902,15712
903,15728
904,15732
905,15732
906,15736
907,15768
908,15832
909,15836
910,15844
911,15848
912,15848
913,15852
914,15864
915,15876
916,15876
917,15892
918,15896
919,15904
920,15908
921,15908
922,15912
923,15912
924,15916
925,15924
926,15932
927,15948
928,15952
929,15960
930,15976
931,16012
932,16024
933,16024
934,16028
935,16028
936,16028
937,16040
938,16056
939,16060
940,16072
941,16080
942,16096
943,16128
944,16200
945,16328
946,16584
947,16588
948,16596
949,16616
950,17136
951,18160
952,20212
953,20220
954,20256
955,20256
956,20256
957,20264
958,20272
959,20288
960,20292
961,20292
962,20296
963,20296
964,20308
965,20316
966,20320
967,20320
968,20320
969,20336
970,20368
971,20440
972,20440
973,20452
974,20460
975,20484
976,20484
977,20484
978,20488
979,20488
980,20488
981,20496
982,20496
983,20500
984,20512
985,20512
986,20512
987,20516
988,20524
989,20524
990,20552
991,20596
992,20616
993,20624
994,20640
995,20644
996,20644
997,20652
998,20656
999,20660
1000,20668
1001,20688
1002,20724
1003,20796
1004,20944
1005,20944
1006,20976
1007,20976
1008,20976
1009,20980
1010,20984
1011,20992
1012,21000
1013,21008
1014,21024
1015,21024
1016,21028
1017,21032
1018,21040
1019,21048
1020,21068
1021,21100
1022,21168
1023,21168
1024,21172
1025,21180
1026,21184
1027,21192
1028,21196
1029,21216
1030,21216
1031,21224
1032,21228
1033,21228
1034,21228
1035,21232
1036,21236
1037,21244
1038,21264
1039,21308
1040,21308
1041,21308
1042,21312
1043,21324
1044,21340
1045,21340
1046,21340
1047,21344
1048,21344
1049,21348
1050,21352
1051,21364
1052,21372
1053,21376
1054,21384
1055,21400
1056,21436
1057,21500
1058,21628
1059,21884
1060,21892
1061,21892
1062,21900
1063,21904
1064,21916
1065,21920
1066,21928
1067,21960
1068,21960
1069,21964
1070,21964
1071,21964
1072,21964
1073,21968
1074,21976
1075,21980
1076,21988
1077,22024
1078,22048
1079,22048
1080,22052
1081,22056
1082,22064
1083,22068
1084,22068
1085,22068
1086,22072
1087,22076
1088,22076
1089,22104
1090,22144
1091,22208
1092,22212
1093,22220
1094,22236
1095,22240
1096,22240
1097,22240
1098,22244
1099,22252
1100,22260
1101,22260
1102,22264
1103,22272
1104,22288
1105,22296
1106,22328
1107,22340
1108,22340
1109,22340
1110,22344
1111,22356
1112,22372
1113,22372
1114,22376
1115,22376
1116,22380
1117,22388
1118,22392
1119,22416
1120,22448
1121,22516
1122,22516
1123,22520
1124,22528
1125,22548
1126,22560
1127,22560
1128,22688
1129,22692
1130,22700
1131,22700
1132,22704
1133,22708
1134,22716
1135,22732
1136,22736
1137,22768
1138,22776
1139,22796
1140,22804
1141,22808
1142,22808
1143,22808
1144,22820
1145,22820
1146,22840
1147,22892
1148,22956
1149,22972
1150,22972
1151,22980
1152,22980
1153,22988
1154,22992
1155,22992
1156,23004
1157,23004
1158,23004
1159,23004
1160,23032
1161,23068
1162,23068
1163,23072
1164,23080
1165,23084
1166,23084
1167,23084
1168,23088
1169,23116
1170,23124
1171,23144
1172,23176
1173,23240
1174,23368
1175,23628
1176,24148
1177,24152
1178,24156
1179,24156
1180,24168
1181,24192
1182,24192
1183,24192
1184,24196
1185,24196
1186,24208
1187,24232
1188,24232
1189,24268
1190,24268
1191,24268
1192,24268
1193,24268
1194,24272
1195,24276
1196,24288
1197,24316
1198,24320
1199,24320
1200,24324
1201,24332
1202,24340
1203,24356
1204,24392
1205,24400
1206,24468
1207,24484
1208,24484
1209,24484
1210,24488
1211,24492
1212,24500
1213,24500
1214,24504
1215,24504
1216,24504
1217,24516
1218,24516
1219,24516
1220,24520
1221,24544
1222,24576
1223,24584
1224,24584
1225,24584
1226,24584
1227,24604
1228,24624
1229,24632
1230,24632
1231,24636
1232,24636
1233,24636
1234,24640
1235,24648
1236,24668
1237,24680
1238,24680
1239,24684
1240,24692
1241,24712
1242,24744
1243,24744
1244,24812
1245,24820
1246,24952
1247,24956
1248,24968
1249,24984
1250,25016
1251,25016
1252,25028
1253,25052
1254,25052
1255,25052
1256,25060
1257,25064
1258,25064
1259,25064
1260,25076
1261,25092
1262,25136
1263,25136
1264,25200
1265,25200
1266,25204
1267,25208
1268,25220
1269,25228
1270,25248
1271,25248
1272,25252
1273,25252
1274,25256
1275,25264
1276,25280
1277,25316
1278,25316
1279,25316
1280,25320
1281,25320
1282,25332
1283,25336
1284,25348
1285,25364
1286,25368
1287,25380
1288,25388
1289,25404
1290,25440
1291,25504
1292,25636
1293,25644
1294,25644
1295,25652
1296,25652
1297,25652
1298,25916
1299,25916
1300,25940
1301,25944
1302,25952
1303,25952
1304,25952
1305,25964
1306,25964
1307,25972
1308,25972
1309,25976
1310,25996
1311,26004
1312,26004
1313,26004
1314,26004
1315,26004
1316,26020
1317,26036
1318,26072
1319,26084
1320,26092
1321,26108
1322,26108
1323,26148
1324,26148
1325,26156
1326,26160
1327,26168
1328,26188
1329,26188
1330,26188
1331,26192
1332,26196
1333,26208
1334,26224
1335,26232
1336,26232
1337,26232
1338,26240
1339,26260
1340,26264
1341,26264
1342,26272
1343,26272
1344,26308
1345,26372
1346,26384
1347,26404
1348,26444
1349,26508
1350,26508
1351,26508
1352,26508
1353,26512
1354,26516
1355,26528
1356,26528
1357,26540
1358,26540
1359,26560
1360,26568
1361,26572
1362,26580
1363,26596
1364,26632
1365,26632
1366,26632
1367,26636
1368,26644
1369,26652
1370,26660
1371,26676
1372,26680
1373,26680
1374,26688
1375,26704
1376,26708
1377,26712
1378,26720
1379,26724
1380,26736
1381,26760
1382,26792
1383,26792
1384,26796
1385,26796
1386,26800
1387,26808
1388,26824
1389,26860
1390,26932
1391,27064
1392,27064
1393,27072
1394,27072
1395,27096
1396,27096
1397,27096
1398,27100
1399,27100
1400,27104
1401,27112
1402,27116
1403,27116
1404,27120
1405,27132
1406,27140
1407,27140
1408,27140
1409,27144
1410,27172
1411,27172
1412,27212
1413,27228
1414,27232
1415,27232
1416,27236
1417,27244
1418,27264
1419,27296
1420,27372
1421,27372
1422,27372
1423,27380
1424,27400
1425,27404
1426,27412
1427,27416
1428,27416
1429,27432
1430,27432
1431,27432
1432,27432
1433,27436
1434,27440
1435,27448
1436,27472
1437,27488
1438,27524
1439,27528
1440,27528
1441,27528
1442,27540
1443,27544
1444,27552
1445,27572
1446,27604
1447,27668
1448,27796
1449,27800
1450,27804
1451,27804
1452,27808
1453,27816
1454,27820
1455,27828
1456,27828
1457,27832
1458,27832
1459,27836
1460,27844
